"","S","E","Ia","Is","R","ReD","V"
"67.1",2.03881796227719,0,0,0.892440998755424,97.0687410389674,0,0
"67.2",2.03809361318645,0,0,0.884281796106585,97.0776245907069,0,0
"67.3",2.03737614043786,0,0,0.87619693686196,97.0864269227002,0,0
"67.4",2.0366654766591,0,0,0.868185748328343,97.0951487750125,0,0
"67.5",2.03596155517594,0,0,0.860247563811278,97.1037908810128,0,0
"67.6",2.03526431000441,0,0,0.852381722563245,97.1123539674323,0,0
"67.7",2.03457367584297,0,0,0.844587569732257,97.1208387544247,0,0
"67.8",2.03388958806477,0,0,0.83686445631088,97.1292459556243,0,0
"67.9",2.03321198271004,0,0,0.829211739085647,97.1375762782043,0,0
"68",2.0325407964786,0,0,0.821628780586893,97.1458304229345,0,0
"68.1",2.03187596672244,0,0,0.814114949038986,97.1540090842386,0,0
"68.2",2.03121743143833,0,0,0.806669618310955,97.1621129502507,0,0
"68.3",2.03056512926068,0,0,0.799292167867538,97.1701427028718,0,0
"68.4",2.02991899945432,0,0,0.791981982720594,97.1780990178251,0,0
"68.5",2.02927898190747,0,0,0.784738453380939,97.1859825647116,0,0
"68.6",2.0286450171248,0,0,0.777560975810551,97.1937940070646,0,0
"68.7",2.02801704622052,0,0,0.770448951375176,97.2015340024043,0,0
"68.8",2.02739501091161,0,0,0.763401786797318,97.2092032022911,0,0
"68.9",2.02677885351111,0,0,0.756418894109603,97.2168022523793,0,0
"69",2.02616851692151,0,0,0.749499690608537,97.22433179247,0,0
"69.1",2.02556394462817,0,0,0.742643598808633,97.2317924565632,0,0
"69.2",2.02496508069292,0,0,0.735850046396911,97.2391848729102,0,0
"69.3",2.02437186974765,0,0,0.729118466187787,97.2465096640646,0,0
"69.4",2.02378425698801,0,0,0.722448296078305,97.2537674469337,0,0
"69.5",2.02320218816722,0,0,0.715838979003768,97.260958832829,0,0
"69.6",2.02262560958989,0,0,0.709289962893705,97.2680844275164,0,0
"69.7",2.02205446810597,0,0,0.702800700628222,97.2751448312658,0,0
"69.8",2.02148871110478,0,0,0.696370649994703,97.2821406389005,0,0
"69.9",2.02092828650904,0,0,0.689999273644868,97.2890724398461,0,0
"70",2.02037314276908,0,0,0.683686039052191,97.2959408181787,0,0
"70.1",2.01982322885704,0,0,0.677430418469666,97.3027463526733,0,0
"70.2",2.01927849426116,0,0,0.671231888887923,97.3094896168509,0,0
"70.3",2.01873888898015,0,0,0.6650899319937,97.3161711790261,0,0
"70.4",2.01820436351766,0,0,0.659004034128642,97.3227916023537,0,0
"70.5",2.01767486887672,0,0,0.652973686248462,97.3293514448748,0,0
"70.6",2.01715035655437,0,0,0.646998383882432,97.3358512595632,0,0
"70.7",2.01663077853626,0,0,0.641077627093206,97.3422915943705,0,0
"70.8",2.01611608729135,0,0,0.635210920436996,97.3486729922716,0,0
"70.9",2.01560623576669,0,0,0.629397772924058,97.3549959913092,0,0
"71",2.01510117738227,0,0,0.62363769797953,97.3612611246382,0,0
"71.1",2.01460086602585,0,0,0.617930213404579,97.3674689205695,0,0
"71.2",2.01410525604795,0,0,0.612274841337887,97.3736199026141,0,0
"71.3",2.01361430225688,0,0,0.606671108217455,97.3797145895256,0,0
"71.4",2.01312795991377,0,0,0.601118544742722,97.3857534953435,0,0
"71.5",2.01264618472771,0,0,0.595616685837016,97.3917371294353,0,0
"71.6",2.01216893285099,0,0,0.590165070610302,97.3976659965387,0,0
"71.7",2.01169616087427,0,0,0.584763242322265,97.4035405968035,0,0
"71.8",2.01122782582193,0,0,0.579410748345684,97.4093614258324,0,0
"71.9",2.01076388514742,0,0,0.574107140130129,97.4151289747224,0,0
"72",2.01030429672867,0,0,0.56885197316596,97.4208437301054,0,0
"72.1",2.00984901886357,0,0,0.563644806948624,97.4265061741878,0,0
"72.2",2.00939801026547,0,0,0.558485204943263,97.4321167847913,0,0
"72.3",2.00895123005878,0,0,0.553372734549621,97.4376760353916,0,0
"72.4",2.00850863777457,0,0,0.548306967067239,97.4431843951582,0,0
"72.5",2.00807019334628,0,0,0.543287477660957,97.4486423289927,0,0
"72.6",2.00763585710542,0,0,0.538313845326699,97.4540502975679,0,0
"72.7",2.00720558977736,0,0,0.533385652857555,97.4594087573651,0,0
"72.8",2.00677935247717,0,0,0.52850248681015,97.4647181607127,0,0
"72.9",2.00635710670548,0,0,0.523663937471293,97.4699789558232,0,0
"73",2.00593881434442,0,0,0.518869598824924,97.4751915868307,0,0
"73.1",2.00552443765357,0,0,0.514119068519325,97.4803564938271,0,0
"73.2",2.00511393926601,0,0,0.509411947834623,97.4854741128994,0,0
"73.3",2.00470728218437,0,0,0.504747841650571,97.4905448761651,0,0
"73.4",2.00430442977694,0,0,0.500126358414591,97.4955692118085,0,0
"73.5",2.00390534577383,0,0,0.495547110110109,97.500547544116,0,0
"73.6",2.00350999426319,0,0,0.491009712225142,97.5054802935117,0,0
"73.7",2.0031183396874,0,0,0.486513783721169,97.5103678765914,0,0
"73.8",2.00273034683942,0,0,0.482058947002261,97.5152107061583,0,0
"73.9",2.00234598085909,0,0,0.477644827884476,97.5200091912564,0,0
"74",2.00196520722952,0,0,0.473271055565522,97.5247637372049,0,0
"74.1",2.00158799177348,0,0,0.468937262594668,97.5294747456318,0,0
"74.2",2.00121430064986,0,0,0.464643084842932,97.5341426145072,0,0
"74.3",2.00084410035021,0,0,0.46038816147351,97.5387677381763,0,0
"74.4",2.00047735769521,0,0,0.45617213491246,97.5433505073923,0,0
"74.5",2.00011403983129,0,0,0.451994650819655,97.547891309349,0,0
"74.6",1.99975411422724,0,0,0.447855358059962,97.5523905277128,0,0
"74.7",1.99939754867084,0,0,0.443753908674688,97.5568485426545,0,0
"74.8",1.99904431126558,0,0,0.439689957853267,97.5612657308811,0,0
"74.9",1.99869437042738,0,0,0.435663163905186,97.5656424656674,0,0
"75",1.99834769488135,0,0,0.431673188232162,97.5699791168865,0,0
"75.1",1.99800425365858,0,0,0.427719695300553,97.5742760510409,0,0
"75.2",1.99766401609302,0,0,0.423802352614008,97.578533631293,0,0
"75.3",1.9973269518183,0,0,0.419920830686363,97.5827522174953,0,0
"75.4",1.9969930307647,0,0,0.416074803014756,97.5869321662205,0,0
"75.5",1.99666222315602,0,0,0.412263946052989,97.591073830791,0,0
"75.6",1.99633449950663,0,0,0.408487939185114,97.5951775613082,0,0
"75.7",1.99600983061845,0,0,0.404746464699244,97.5992437046823,0,0
"75.8",1.99568818757798,0,0,0.401039207761608,97.6032726046604,0,0
"75.9",1.99536954175342,0,0,0.397365856390808,97.6072646018558,0,0
"76",1.99505386479174,0,0,0.393726101432321,97.611220033776,0,0
"76.1",1.99474112861583,0,0,0.390119636533207,97.615139234851,0,0
"76.2",1.99443130542172,0,0,0.386546158117045,97.6190225364612,0,0
"76.3",1.99412436767572,0,0,0.383005365359091,97.6228702669652,0,0
"76.4",1.99382028811172,0,0,0.379496960161638,97.6266827517267,0,0
"76.5",1.9935190397284,0,0,0.376020647129607,97.630460313142,0,0
"76.6",1.99322059578657,0,0,0.37257613354634,97.6342032706671,0,0
"76.7",1.99292492980649,0,0,0.369163129349605,97.6379119408439,0,0
"76.8",1.99263201556521,0,0,0.365781347107821,97.641586637327,0,0
"76.9",1.99234182709399,0,0,0.362430501996475,97.6452276709095,0,0
"77",1.99205433867567,0,0,0.359110311774756,97.6488353495496,0,0
"77.1",1.99176952484217,0,0,0.35582049676239,97.6524099783955,0,0
"77.2",1.99148736037191,0,0,0.352560779816674,97.6559518598114,0,0
"77.3",1.99120782028733,0,0,0.349330886309721,97.6594612934029,0,0
"77.4",1.99093087985243,0,0,0.346130544105889,97.6629385760417,0,0
"77.5",1.99065651457033,0,0,0.342959483539426,97.6663840018903,0,0
"77.6",1.99038470018079,0,0,0.33981743739229,97.6697978624269,0,0
"77.7",1.99011541265791,0,0,0.336704140872186,97.6731804464699,0,0
"77.8",1.98984862820768,0,0,0.333619331590773,97.6765320402016,0,0
"77.9",1.98958432326569,0,0,0.330562749542083,97.6798529271922,0,0
"78",1.9893224744948,0,0,0.327534137081114,97.6831433884241,0,0
"78.1",1.98906305878286,0,0,0.324533238902617,97.6864037023145,0,0
"78.2",1.9888060532404,0,0,0.321559802020071,97.6896341447395,0,0
"78.3",1.98855143519847,0,0,0.318613575744842,97.6928349890567,0,0
"78.4",1.98829918220633,0,0,0.315694311665519,97.6960065061282,0,0
"78.5",1.98804927202934,0,0,0.312801763627443,97.6991489643432,0,0
"78.6",1.98780168264674,0,0,0.309935687712407,97.7022626296409,0,0
"78.7",1.98755639224951,0,0,0.307095842218537,97.705347765532,0,0
"78.8",1.98731337923828,0,0,0.304281987640354,97.7084046331214,0,0
"78.9",1.9870726222212,0,0,0.301493886649005,97.7114334911298,0,0
"79",1.98683410001184,0,0,0.298731304072676,97.7144345959155,0,0
"79.1",1.98659779162722,0,0,0.29599400687717,97.7174082014956,0,0
"79.2",1.98636367628567,0,0,0.293281764146664,97.7203545595677,0,0
"79.3",1.9861317334049,0,0,0.290594347064627,97.7232739195305,0,0
"79.4",1.98590194259999,0,0,0.287931528894917,97.7261665285051,0,0
"79.5",1.98567428368137,0,0,0.285293084963034,97.7290326313556,0,0
"79.6",1.98544873665297,0,0,0.282678792637549,97.7318724707095,0,0
"79.7",1.9852252817102,0,0,0.280088431311687,97.7346862869781,0,0
"79.8",1.9850038992381,0,0,0.277521782385083,97.7374743183768,0,0
"79.9",1.98478456980943,0,0,0.274978629245691,97.7402368009449,0,0
"80",1.98456727418282,0,0,0.272458757251858,97.7429739685653,0,0
"80.1",1.9843519933009,0,0,0.269961953714553,97.7456860529846,0,0
"80.2",1.9841387082885,0,0,0.26748800787976,97.7483732838318,0,0
"80.3",1.98392740045083,0,0,0.265036710911017,97.7510358886382,0,0
"80.4",1.9837180512717,0,0,0.262607855872121,97.7536740928562,0,0
"80.5",1.98351064241173,0,0,0.260201237709975,97.7562881198783,0,0
"80.6",1.98330515570661,0,0,0.257816653237595,97.7588781910558,0,0
"80.7",1.98310157316538,0,0,0.255453901117268,97.7614445257174,0,0
"80.8",1.98289987696872,0,0,0.253112781843853,97.7639873411874,0,0
"80.9",1.98270004946722,0,0,0.250793097728233,97.7665068528046,0,0
"81",1.98250207317973,0,0,0.248494652880922,97.7690032739394,0,0
"81.1",1.9823059307917,0,0,0.246217253195803,97.7714768160125,0,0
"81.2",1.98211160515351,0,0,0.243960706334021,97.7739276885125,0,0
"81.3",1.98191907927888,0,0,0.241724821708018,97.7763560990131,0,0
"81.4",1.98172833634325,0,0,0.239509410465704,97.778762253191,0,0
"81.5",1.98153935968216,0,0,0.237314285474779,97.7811463548431,0,0
"81.6",1.98135213278972,0,0,0.235139261307182,97.7835086059031,0,0
"81.7",1.98116663931702,0,0,0.232984154223689,97.7858492064593,0,0
"81.8",1.98098286307059,0,0,0.230848782158641,97.7881683547708,0,0
"81.9",1.98080078801087,0,0,0.228732964704814,97.7904662472843,0,0
"82",1.98062039825074,0,0,0.22663652309842,97.7927430786508,0,0
"82.1",1.98044167805396,0,0,0.224559280204239,97.7949990417418,0,0
"82.2",1.98026461183373,0,0,0.22250106050089,97.7972343276654,0,0
"82.3",1.98008918415123,0,0,0.220461690066231,97.7994491257825,0,0
"82.4",1.97991537971416,0,0,0.218440996562883,97.8016436237229,0,0
"82.5",1.97974318337527,0,0,0.216438809223896,97.8038180074008,0,0
"82.6",1.97957258013103,0,0,0.214454958838529,97.8059724610304,0,0
"82.7",1.97940355512013,0,0,0.212489277738164,97.8081071671417,0,0
"82.8",1.97923609362214,0,0,0.210541599782349,97.8102223065955,0,0
"82.9",1.97907018105613,0,0,0.208611760344957,97.8123180585989,0,0
"83",1.97890580297931,0,0,0.206699596300476,97.8143946007202,0,0
"83.1",1.97874294508565,0,0,0.204804946010416,97.8164521089039,0,0
"83.2",1.9785815932046,0,0,0.202927649309843,97.8184907574855,0,0
"83.3",1.97842173329972,0,0,0.20106754749403,97.8205107192062,0,0
"83.4",1.97826335146741,0,0,0.199224483305223,97.8225121652274,0,0
"83.5",1.97810643393559,0,0,0.197398300919539,97.8244952651449,0,0
"83.6",1.97795096706244,0,0,0.195588845933964,97.8264601870036,0,0
"83.7",1.97779693733512,0,0,0.19379596535348,97.8284070973114,0,0
"83.8",1.97764433136851,0,0,0.192019507578303,97.8303361610532,0,0
"83.9",1.977493135904,0,0,0.190259322391231,97.8322475417048,0,0
"84",1.97734333780822,0,0,0.188515260945118,97.8341414012467,0,0
"84.1",1.97719492407187,0,0,0.18678717575044,97.8360179001777,0,0
"84.2",1.97704788180846,0,0,0.185074920662995,97.8378771975286,0,0
"84.3",1.97690219825319,0,0,0.183378350871693,97.8397194508752,0,0
"84.4",1.97675786076168,0,0,0.181697322886473,97.8415448163519,0,0
"84.5",1.9766148568089,0,0,0.180031694526313,97.8433534486648,0,0
"84.6",1.97647317398795,0,0,0.178381324907358,97.8451455011047,0,0
"84.7",1.97633280000892,0,0,0.176746074431149,97.8469211255599,0,0
"84.8",1.9761937226978,0,0,0.175125804772963,97.8486804725292,0,0
"84.9",1.97605592999532,0,0,0.17352037887025,97.8504236911344,0,0
"85",1.97591940995584,0,0,0.17192966091118,97.852150929133,0,0
"85.1",1.97578415074629,0,0,0.170353516323289,97.8538623329304,0,0
"85.2",1.97565014064504,0,0,0.168791811762231,97.8555580475927,0,0
"85.3",1.97551736804085,0,0,0.167244415100626,97.8572382168585,0,0
"85.4",1.97538582143179,0,0,0.165711195417014,97.8589029831512,0,0
"85.5",1.9752554894242,0,0,0.164192022984902,97.8605524875909,0,0
"85.6",1.97512636073163,0,0,0.162686769261912,97.8621868700064,0,0
"85.7",1.97499842417383,0,0,0.161195306879029,97.8638062689471,0,0
"85.8",1.97487166867571,0,0,0.159717509629946,97.8654108216943,0,0
"85.9",1.9747460832663,0,0,0.158253252460494,97.8670006642732,0,0
"86",1.97462165707783,0,0,0.156802411458183,97.868575931464,0,0
"86.1",1.97449837934465,0,0,0.155364863841829,97.8701367568135,0,0
"86.2",1.97437623940228,0,0,0.153940487951269,97.8716832726464,0,0
"86.3",1.97425522668647,0,0,0.152529163237181,97.8732156100763,0,0
"86.4",1.97413533073219,0,0,0.151130770250984,97.8747338990168,0,0
"86.5",1.97401654117269,0,0,0.149745190634837,97.8762382681924,0,0
"86.6",1.97389884773857,0,0,0.148372307111723,97.8777288451497,0,0
"86.7",1.97378224025683,0,0,0.147012003475625,97.8792057562675,0,0
"86.8",1.97366670864997,0,0,0.14566416458179,97.8806691267682,0,0
"86.9",1.97355224293503,0,0,0.144328676337079,97.8821190807279,0,0
"87",1.97343883322273,0,0,0.143005425690406,97.8835557410868,0,0
"87.1",1.97332646971656,0,0,0.141694300623261,97.8849792296602,0,0
"87.2",1.97321514271185,0,0,0.140395190140323,97.8863896671478,0,0
"87.3",1.97310484259497,0,0,0.139107984260152,97.8877871731449,0,0
"87.4",1.97299555984237,0,0,0.137832574005966,97.8891718661517,0,0
"87.5",1.97288728501979,0,0,0.136568851396506,97.8905438635837,0,0
"87.6",1.97278000878137,0,0,0.135316709436978,97.8919032817817,0,0
"87.7",1.97267372186882,0,0,0.134076042110077,97.8932502360211,0,0
"87.8",1.97256841511055,0,0,0.132846744367095,97.8945848405224,0,0
"87.9",1.9724640794209,0,0,0.131628712119109,97.89590720846,0,0
"88",1.97236070579927,0,0,0.130421842228245,97.8972174519725,0,0
"88.1",1.97225828532932,0,0,0.129226032499024,97.8985156821717,0,0
"88.2",1.97215680917819,0,0,0.128041181669785,97.899802009152,0,0
"88.3",1.97205626859566,0,0,0.126867189404187,97.9010765420002,0,0
"88.4",1.9719566549134,0,0,0.125703956282783,97.9023393888038,0,0
"88.5",1.97185795954417,0,0,0.124551383794677,97.9035906566612,0,0
"88.6",1.97176017398106,0,0,0.12340937432925,97.9048304516897,0,0
"88.7",1.97166328979672,0,0,0.122277831167966,97.9060588790353,0,0
"88.8",1.97156729864257,0,0,0.121156658476249,97.9072760428812,0,0
"88.9",1.97147219224812,0,0,0.120045761295432,97.9084820464565,0,0
"89",1.97137796242016,0,0,0.118945045534782,97.9096769920451,0,0
"89.1",1.97128460104206,0,0,0.117854417963596,97.9108609809944,0,0
"89.2",1.97119210007303,0,0,0.116773786203369,97.9120341137236,0,0
"89.3",1.9711004515474,0,0,0.11570305872003,97.9131964897326,0,0
"89.4",1.97100964757391,0,0,0.114642144816252,97.9143482076098,0,0
"89.5",1.970919680335,0,0,0.113590954623829,97.9154893650412,0,0
"89.6",1.97083054208611,0,0,0.112549399096123,97.9166200588178,0,0
"89.7",1.97074222515498,0,0,0.11151739000058,97.9177403848444,0,0
"89.8",1.97065472194098,0,0,0.110494839911309,97.9188504381477,0,0
"89.9",1.97056802491442,0,0,0.109481662201737,97.9199503128838,0,0
"90",1.97048212661587,0,0,0.108477771037324,97.9210401023468,0,0
"90.1",1.97039701965551,0,0,0.107483081368341,97.9221198989761,0,0
"90.2",1.97031269671245,0,0,0.106497508922723,97.9231897943648,0,0
"90.3",1.97022915053409,0,0,0.105520970198982,97.9242498792669,0,0
"90.4",1.97014637393549,0,0,0.104553382459176,97.9253002436053,0,0
"90.5",1.97006435979867,0,0,0.103594663721959,97.9263409764793,0,0
"90.6",1.96998310107206,0,0,0.102644732755677,97.9273721661722,0,0
"90.7",1.9699025907698,0,0,0.101703509071535,97.9283939001586,0,0
"90.8",1.96982282197113,0,0,0.100770912916829,97.929406265112,0,0
"90.9",1.96974378781983,0,0,0.0998468652682305,97.9304093469119,0,0
"91",1.96966548152352,0,0,0.098931287825136,97.9314032306513,0,0
"91.1",1.96958789635315,0,0,0.09802410300308,97.9323880006437,0,0
"91.2",1.96951102564232,0,0,0.0971252339272026,97.9333637404304,0,0
"91.3",1.96943486278674,0,0,0.0962346044257795,97.9343305327874,0,0
"91.4",1.96935940124362,0,0,0.0953521390238084,97.9352884597325,0,0
"91.5",1.96928463453108,0,0,0.0944777629366563,97.9362376025322,0,0
"91.6",1.96921055622763,0,0,0.0936114020637612,97.9371780417085,0,0
"91.7",1.96913715997151,0,0,0.0927529829823936,97.938109857046,0,0
"91.8",1.96906443946021,0,0,0.0919024329414734,97.9390331275982,0,0
"91.9",1.96899238844986,0,0,0.0910596798554422,97.9399479316946,0,0
"92",1.96892100075469,0,0,0.0902246522981933,97.940854346947,0,0
"92.1",1.9688502702465,0,0,0.0893972794970541,97.9417524502563,0,0
"92.2",1.96878019085409,0,0,0.088577491326825,97.942642317819,0,0
"92.3",1.96871075656273,0,0,0.0877652183038725,97.9435240251333,0,0
"92.4",1.96864196141364,0,0,0.0869603915802737,97.944397647006,0,0
"92.5",1.96857379950345,0,0,0.0861629429380169,97.9452632575585,0,0
"92.6",1.96850626498368,0,0,0.0853728047832527,97.946120930233,0,0
"92.7",1.96843935206023,0,0,0.0845899101405977,97.9469707377991,0,0
"92.8",1.96837305499286,0,0,0.0838141926474914,97.9478127523596,0,0
"92.9",1.9683073680947,0,0,0.0830455865486014,97.9486470453567,0,0
"93",1.9682422857317,0,0,0.0822840266902828,97.949473687578,0,0
"93.1",1.9681778023222,0,0,0.0815294485150852,97.9502927491627,0,0
"93.2",1.96811391233638,0,0,0.0807817880563107,97.9511042996073,0,0
"93.3",1.96805061029582,0,0,0.0800409819326219,97.9519084077715,0,0
"93.4",1.96798789077296,0,0,0.0793069673426975,97.9527051418843,0,0
"93.5",1.96792574839069,0,0,0.0785796820599378,97.9534945695494,0,0
"93.6",1.96786417782181,0,0,0.0778590644272172,97.954276757751,0,0
"93.7",1.96780317378861,0,0,0.0771450533516848,97.9550517728597,0,0
"93.8",1.96774273106237,0,0,0.076437588299613,97.955819680638,0,0
"93.9",1.96768284446292,0,0,0.0757366092912915,97.9565805462458,0,0
"94",1.9676235088582,0,0,0.0750420568959689,97.9573344342459,0,0
"94.1",1.96756471916377,0,0,0.0743538722268394,97.9580814086094,0,0
"94.2",1.96750647034236,0,0,0.0736719969360755,97.9588215327216,0,0
"94.3",1.96744875740349,0,0,0.0729963732099065,97.9595548693866,0,0
"94.4",1.96739157540296,0,0,0.0723269437637401,97.9602814808333,0,0
"94.5",1.96733491944245,0,0,0.0716636518373301,97.9610014287202,0,0
"94.6",1.96727878466909,0,0,0.0710064411899869,97.9617147741409,0,0
"94.7",1.96722316627503,0,0,0.0703552560958317,97.9624215776292,0,0
"94.8",1.967168059497,0,0,0.0697100413390947,97.963121899164,0,0
"94.9",1.96711345961593,0,0,0.0690707422094548,97.9638157981747,0,0
"95",1.96705936195648,0,0,0.0684373044974232,97.9645033335461,0,0
"95.1",1.96700576188671,0,0,0.0678096744897668,97.9651845636236,0,0
"95.2",1.96695265481758,0,0,0.0671877989649757,97.9658595462175,0,0
"95.3",1.96690003620263,0,0,0.0665716251887706,97.9665283386087,0,0
"95.4",1.96684790153753,0,0,0.0659611009096507,97.9671909975529,0,0
"95.5",1.9667962463597,0,0,0.0653561743544835,97.9678475792859,0,0
"95.6",1.96674506624793,0,0,0.0647567942241332,97.968498139528,0,0
"95.7",1.96669435682197,0,0,0.06416290968913,97.969142733489,0,0
"95.8",1.96664411374218,0,0,0.0635744703853783,97.9697814158725,0,0
"95.9",1.96659433270912,0,0,0.0629914264099043,97.9704142408811,0,0
"96",1.96654500946317,0,0,0.0624137283166417,97.9710412622203,0,0
"96.1",1.96649613978419,0,0,0.0618413271122564,97.9716625331036,0,0
"96.2",1.96644771949112,0,0,0.061274174252009,97.972278106257,0,0
"96.3",1.96639974444165,0,0,0.0607122216356549,97.9728880339228,0,0
"96.4",1.96635221053181,0,0,0.0601554216033818,97.9734923678649,0,0
"96.5",1.96630511369563,0,0,0.059603726931784,97.9740911593727,0,0
"96.6",1.96625844990483,0,0,0.0590570908298738,97.9746844592654,0,0
"96.7",1.96621221516838,0,0,0.0585154669351286,97.9752723178966,0,0
"96.8",1.96616640553224,0,0,0.0579788093095748,97.9758547851583,0,0
"96.9",1.96612101707896,0,0,0.0574470724359065,97.9764319104852,0,0
"97",1.96607604592734,0,0,0.0569202112136404,97.9770037428591,0,0
"97.1",1.96603148823212,0,0,0.0563981809553048,97.9775703308127,0,0
"97.2",1.96598734018363,0,0,0.0558809373826642,97.9781317224338,0,0
"97.3",1.96594359800746,0,0,0.055368436622978,97.9786879653696,0,0
"97.4",1.96590025796412,0,0,0.0548606352052928,97.9792391068307,0,0
"97.5",1.96585731634871,0,0,0.0543574900567692,97.9797851935946,0,0
"97.6",1.96581476949064,0,0,0.0538589584990419,97.9803262720104,0,0
"97.7",1.96577261375326,0,0,0.0533649982446123,97.9808623880022,0,0
"97.8",1.96573084553355,0,0,0.0528755673932752,97.9813935870733,0,0
"97.9",1.96568946126185,0,0,0.0523906244285767,97.9819199143097,0,0
"98",1.96564845740149,0,0,0.0519101282143059,97.9824414143843,0,0
"98.1",1.96560783044853,0,0,0.0514340379910169,97.9829581315605,0,0
"98.2",1.96556757693142,0,0,0.0509623133725837,97.9834701096961,0,0
"98.3",1.96552769341072,0,0,0.0504949143427865,97.9839773922466,0,0
"98.4",1.9654881764788,0,0,0.0500318012519281,97.9844800222694,0,0
"98.5",1.96544902275952,0,0,0.0495729348134826,97.9849780424271,0,0
"98.6",1.96541022890797,0,0,0.0491182761007731,97.9854714949913,0,0
"98.7",1.96537179161016,0,0,0.0486677865436812,97.9859604218462,0,0
"98.8",1.96533370758273,0,0,0.0482214279253853,97.9864448644919,0,0
"98.9",1.96529597357267,0,0,0.0477791623791292,97.9869248640482,0,0
"99",1.96525858635704,0,0,0.0473409523850208,97.987400461258,0,0
"99.1",1.96522154274269,0,0,0.0469067607668579,97.9878716964905,0,0
"99.2",1.96518483956598,0,0,0.0464765506889858,97.9883386097451,0,0
"99.3",1.96514847369249,0,0,0.0460502856531813,97.9888012406544,0,0
"99.4",1.96511244201678,0,0,0.0456279294955661,97.9892596284877,0,0
"99.5",1.96507674146209,0,0,0.0452094463835483,97.9897138121544,0,0
"99.6",1.96504136898011,0,0,0.0447948008127916,97.9901638302071,0,0
"99.7",1.96500632155067,0,0,0.0443839576042124,97.9906097208451,0,0
"99.8",1.9649715961815,0,0,0.0439768819010041,97.9910515219175,0,0
"99.9",1.96493718990799,0,0,0.0435735391656883,97.9914892709263,0,0
"100",1.96490309979288,0,0,0.0431738951771937,97.9919230050299,0,0
